pattern_id,variant_id,category,pattern_name,variant_desc,dtype,difficulty,compiler_fixable,num_loops,num_arrays,lines_of_code,expected_speedup_range
COMP,COMP_v113,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v114,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v115,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v116,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v117,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v118,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v119,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v120,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v122,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v123,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v124,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v125,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v126,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v127,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v128,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v129,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v130,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v131,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v132,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v133,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v134,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v135,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v136,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v137,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v138,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v139,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v140,Composed,Multiple Overlapping Patterns,"Q4_K blocks scattered vs Q4_K_x8 interleaved [llama.cpp #12332], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v141,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v142,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v143,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v144,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v145,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v146,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v147,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v148,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v149,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v150,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v151,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v152,Composed,Multiple Overlapping Patterns,"Top-down DP descent vs bottom-up sequential, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v153,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v154,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v155,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v156,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v157,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v158,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v159,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v160,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v161,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v162,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v163,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v164,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v166,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v167,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v168,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v169,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v170,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v171,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v172,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v173,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v174,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v175,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v176,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v177,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v178,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v179,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v180,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v181,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v182,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v183,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v184,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v185,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v186,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v187,Composed,Multiple Overlapping Patterns,"Per-chunk memcpy vs shared buffer + selection [DuckDB SIGMOD25], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v188,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v189,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v191,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v192,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v193,Composed,Multiple Overlapping Patterns,"Noinline loop-invariant scale + hoistable branch, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v194,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v195,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v196,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v197,Composed,Multiple Overlapping Patterns,"Noinline penalty + temp decomposition, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v198,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v199,Composed,Multiple Overlapping Patterns,"Noinline log-scale + bounds check + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v200,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v201,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v202,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v203,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v204,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v205,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v206,Composed,Multiple Overlapping Patterns,"Recursive 2D DP col-major vs iterative row-major, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v207,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v208,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v209,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v210,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v211,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v212,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v213,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v214,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v215,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v216,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v217,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v218,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v219,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v220,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v221,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v222,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v223,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v224,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v225,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v226,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v227,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v228,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v229,Composed,Multiple Overlapping Patterns,"Parallel arrays vs tagged pointers + lookup [CedarDB DaMoN24], float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v230,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v231,Composed,Multiple Overlapping Patterns,"Triple: invariant call + branch + temps, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v232,Composed,Multiple Overlapping Patterns,"Invariant function call + defensive checks, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v233,Composed,Multiple Overlapping Patterns,"Per-element input branch vs split-pass vectorize, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v234,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v235,Composed,Multiple Overlapping Patterns,"Redundant aggregation + column-major, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v236,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v237,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v238,Composed,Multiple Overlapping Patterns,"Wide struct vs hot/cold split [Abseil Tip 62], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v239,Composed,Multiple Overlapping Patterns,"Brute scan vs hash-table lookup, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v240,Composed,Multiple Overlapping Patterns,"Q4_K blocks scattered vs Q4_K_x8 interleaved [llama.cpp #12332], int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v241,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v242,Composed,Multiple Overlapping Patterns,"Hoistable branch + column-major access, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v243,Composed,Multiple Overlapping Patterns,"Wide AoS stride access + redundant bounds, float",float,hard,False,2,2,15,10x-1000x
COMP,COMP_v244,Composed,Multiple Overlapping Patterns,"Linear branchy vs binary branchless search, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v245,Composed,Multiple Overlapping Patterns,"Triple: temps + bounds + cache, int",int,hard,False,2,2,15,10x-1000x
COMP,COMP_v246,Composed,Multiple Overlapping Patterns,"AoS dense over sparse vs SoA skip-zero, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v247,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v248,Composed,Multiple Overlapping Patterns,"Recursive Fib + noinline lookup vs iterative + hoist, double",double,hard,False,2,2,15,10x-1000x
COMP,COMP_v249,Composed,Multiple Overlapping Patterns,"qsort + per-elem noinline vs detect-sorted + hoist, float",float,hard,False,2,2,15,10x-1000x
